"SOURCE_JOB_NUMBER","SOURCE_LINE_NUMBER","ITEM_CODE","NAME","QUANTITY","UNIT_PRICE","SOURCE_TYPE"
JCK04161,2,B17016,R/R FRONT BUMPER,10.5,95,Labor
JCK04161,3,PAR6704000093,FRNT BUMPER,1,294,Part
JCK04161,4,PAR6704000171,BONNET,1,630,Part
JCK04161,5,PAR6704000002,FRONT  UPPER  CENTER CROME  MOULDING,1,85.313,Part
JCK04161,6,PAR6704000004,FRONT BUMPER GARNISH,1,44.1,Part
JCK04161,7,PAR6704000031,RR LH REFLECTOR,1,82.583,Part
JCK04161,8,"9999",CONSUMABLES,1,10,Consumable
JCK04161,9,"9999",PAINT AND THINNERS,1,300,Consumable
JCK04161,10,"9999",Labour EXCESS,1,2243.91,O
JCK04162,1,M00003,LUBE SERVICE,1,120,Labor
JCK04162,2,"9999",CONSUMABLES,1,10,Consumable
JCK04162,3,PAR6704000120,OIL FILTER,1,55,Part
JCK04162,4,LUB1101000797,"15W40 RUBIA WORKS 1000 DIESEL ENGINE OIL(BULK)",8,14.75,Part
JCK04163,1,M00004,R/R FT BRAKE PAD & DISC SKIMMING,1,148.5,Labor
JCK04163,2,PAR6704000147,FT BRAKE PAD,1,345,Part
JCK04163,3,PAR6701000120,"FRONT WHEEL HUB OIL SEAL, JAC J7",2,30,Part
JCK04163,4,PAR6704000148,RR RBAKE PAD,1,272.25,Part
JCK04163,5,PAR9999002801,BRAKE FLUID HBF4 500 ML,2,12,Part
JCK04163,6,LUB9999002786,TRANSMISSION OIL (85W90),7,10,Part
JCK04163,7,SLK00534,DISC SKIMMING CHARGES,1,63,Service
JCK04163,8,LUB1101000797,"15W40 RUBIA WORKS 1000 DIESEL ENGINE OIL(BULK)",4,14.75,Part
JCK04163,9,M00002,R/R RR BRAKE PAD & DISC SKIMMING,1,148.5,Labor
JCK04163,10,M00005,R/R GEAR & DIFFERENTIAL OIL,1,120,Labor
JCK04163,11,M00009,ENGINE FLUSHING OIL,1,120,Labor
JCK04164,1,M00001,LUBE SERVICE,1,96.1,Labor
JCK04164,2,"9999",CONSUMABLES,1,10,Consumable
JCK04164,3,PAR6701000012,ENGINE OIL FILTER,1,39.9,Part
JCK04164,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4,14.75,Part
JCK04165,1,M00000,R/R CVT OIL & FILTER,1,120,Labor
JCK04165,2,PAR6703000025,A/C FILTER,1,65,Part
JCK04165,3,PAR6703000021,JAC CVT OIL 1 LTR,4,78.5,Part
JCK04165,4,PAR6703000076,CVT FILTER ASSY,1,412,Part
JCK04165,5,PAR6701000108,WIPER BLADE LH JAC NG,1,25,Part
JCK04165,6,PAR6701000109,WIPER BLADE RH JAC NG,1,25,Part
JCK04165,7,PAR9999002799,ENGINE FLUSHING OIL TOTAL,1,56.25,Part
JCK04165,8,M00004,ENGINE FLUSHING CHARGES,1,120,Labor
JCK04166,1,M00000,LUBE SERVICE,1,80.52,Labor
JCK04166,2,"9999",CONSUMABLES,1,10,Consumable
JCK04166,3,PAR5301000004,OIL FILTER,1,35.48,Part
JCK04166,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4,14.75,Part
JCK04167,1,M00006,R/R FT BRAKE PAD & DISC SKIMMING 	,1,148.5,Labor
JCK04167,2,PAR6704000107,FR BRAKE PAD,1,285,Part
JCK04167,3,SLK00543,DISC SKIMMING CHARGES,1,31.5,Service
JCK04167,4,PAR6701000109,WIPER BLADE RH JAC NG,1,25,Part
JCK04167,5,PAR6701000108,WIPER BLADE LH JAC NG,1,25,Part
JCK04167,6,M00004,RR BRAKE PAD/SHOE CLEANED AND ADJUSTED 	,1,120,Labor
JCK04168,1,M00002,R/R FT BRAKE PAD & DISC SKIMMING	,1,111,Labor
JCK04168,2,PAR1304000612,FT BRAKE PAD,1,60,Part
JCK04168,3,PAR1101003647,"WIPER BLADE 16"" TENSAI",1,7,Part
JCK04168,4,PAR1101003646,"WIPER BLADE 20"" TENSAI",1,7,Part
JCK04168,5,PAR1304000336,A/C FILTER,1,20,Part
JCK04168,6,PAR1304000001,CVT FLUID- MITSUBISHI,1,260,Part
JCK04168,7,SLK00546,DISC SKIMMING CHARGES,1,31.5,Service
JCK04168,8,M00006,RR BRAKE SHOE/HAND BRAKE CLEANED AND ADJUSTED	,0.7,95,Labor
JCK04168,9,M00008,R/R CVT OIL 	,1.1,95,Labor
JCK04169,1,M00001,LUBE SERVICE,1,186.11,Labor
JCK04169,2,"9999",CONSUMABLES,1,10,Consumable
JCK04169,3,PAR1518000009,OIL FILTER,1,18.89,Part
JCK04169,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4,14.75,Part
JCK04170,1,M00000,ENGINE FLUSHING CHARGES,1,120,Labor
JCK04170,2,PAR9999002799,ENGINE FLUSHING OIL TOTAL,1,56.25,Part
JCK04171,1,M00003,LUBE SERVICE,1,96.1,Labor
JCK04171,2,"9999",CONSUMABLES,1,10,Consumable
JCK04171,3,PAR6701000012,ENGINE OIL FILTER,1,39.9,Part
JCK04171,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4,14.75,Part
JCK04172,1,M00005,R/R CVT OIL & CVT FILTER,1,120,Labor
JCK04172,2,PAR6703000013,SPARK PLUG,4,45,Part
JCK04172,3,PAR6703000025,A/C FILTER,1,65,Part
JCK04172,4,PAR6703000014,AIR FILTER,1,90,Part
JCK04172,5,PAR6703000021,JAC CVT OIL 1 LTR,4,78.5,Part
JCK04172,6,PAR6703000076,CVT FILTER ASSY,1,412,Part
JCK04172,7,PAR6701000108,WIPER BLADE LH JAC NG,1,25,Part
JCK04172,8,PAR6701000109,WIPER BLADE RH JAC NG,1,25,Part
JCK04172,9,M00004,R/R SPARK PLUG AND THROTTLE BODY CLENAED,2,120,Labor
JCK04173,1,M00000,LUBE SERVICE,1,65.13,Labor
JCK04173,2,"9999",CONSUMABLES,1,10,Consumable
JCK04173,3,PAR1201001330,OIL FILTER,1,17.367,Part
JCK04173,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3,14.75,Part
JCK04174,1,M00006,R/R FT BRAKE PAD & DISC SKIMMING,1,111,Labor
JCK04174,2,PAR1202000073,FRT BRAKE PAD (MK D1261-01) NIS SUNNY,1,85,Part
JCK04174,3,PAR1202000358,FRT RH LOWER ARM,1,260,Part
JCK04174,4,PAR1202000279,"ROD ASSY,CONNECTING STAB",2,70,Part
JCK04174,5,PAR1202000884,REAR SHOCK,2,80,Part
JCK04174,6,PAR1202000190,A/C FILTER,1,20,Part
JCK04174,7,PAR1202000466,FRONT  LHS LOWER ARM ASSY,1,260,Part
JCK04174,8,SLK00579,DISC SKIMMING CHARGES,1,31.5,Service
JCK04174,9,M00004,RR BRAKE PAD/SHOE CLEANED AND ADJUSTED,1,66.5,Labor
JCK04174,10,M00001,"R/R FT BOTH LOWER ARM ASSEMBLY, FT STABLIZER BAR BUSH AND RR SHOCK ABSORBER",1,522.5,Labor
JCK04175,1,M00004,LUBE SERVICE,1,76.78,Labor
JCK04175,2,"9999",CONSUMABLES,1,10,Consumable
JCK04175,3,PAR9999005545,OIL FILTER -MG,1,26.975,Part
JCK04175,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCK04176,1,M00002,R/R CVT OIL & CVT FILTER AND CVT PRESSURE FILTER 	,1.1,95,Labor
JCK04176,2,PAR9999005762,ATF OIL LTR,4,54.45,Part
JCK04176,3,PAR9999006014,SUCTION FILTER-TRANSMISSION,1,90,Part
JCK04176,4,PAR9999006186,CVT PRESSURE FILTER,1,45,Part
JCK04176,5,PAR9999006320,A/C FILTER,1,68,Part
JCK04176,6,PAR9999005750,AIR FILTER,1,112,Part
JCK04176,7,PAR1101003525,"WIPER BLADE 14""-TENSAI",1,7,Part
JCK04176,8,PAR1101003646,"WIPER BLADE 20"" TENSAI",1,7,Part
JCK04177,1,M00002,R/R CVT OIL,1.1,95,Labor
JCK04177,2,PAR1202000875,CVT-NS3,1,310,Part
JCK04177,3,PAR1101003525,"WIPER BLADE 14""-TENSAI",1,7,Part
JCK04177,4,PAR1101003646,"WIPER BLADE 20"" TENSAI",1,7,Part
JCK04178,1,M00000,LUBE SERVICE,1,146.13,Labor
JCK04178,2,"9999",CONSUMABLES,1,10,Consumable
JCK04178,3,PAR1220000005,"FILTER, OIL",1,15.624,Part
JCK04178,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,7,14.75,Part
JCK04179,1,M00000,R/R CVT OIL,1.1,95,Labor
JCK04179,2,PAR1304000001,CVT FLUID- MITSUBISHI,1,260,Part
JCK04179,3,PAR1304000336,A/C FILTER,1,20,Part
JCK04180,1,M00002,LUBE SERVICE,1,146.88,Labor
JCK04180,2,"9999",CONSUMABLES,1,10,Consumable
JCK04180,3,PAR1220000005,"FILTER, OIL",1,15.624,Part
JCK04180,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,7,14.75,Part
JCK04181,1,M00004,R/R WIPER BLADE,1,6,Labor
JCK04181,2,PAR9999004746,WIPER BLADE 16,2,7,Part
JCK04182,1,M00009,R/R WIPER BLADE & CVT OIL,1,110.5,Labor
JCK04182,2,PAR1202000875,CVT-NS3,1,310,Part
JCK04182,3,PAR1101003300,"WIPER BLADE 20"" MITO",1,7,Part
JCK04182,4,PAR9999004746,WIPER BLADE 16,1,7,Part
JCK04183,1,M00000,LUBE SERVICE,1,65.13,Labor
JCK04183,2,"9999",CONSUMABLES,1,10,Consumable
JCK04183,3,PAR1201001330,OIL FILTER,1,17.367,Part
JCK04183,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3,14.75,Part
JCK04184,1,M00005,LUBE SERVICE,1,65.13,Labor
JCK04184,2,"9999",CONSUMABLES,1,10,Consumable
JCK04184,3,PAR1201001330,OIL FILTER,1,17.367,Part
JCK04184,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3,14.75,Part
JCK04185,1,M00000,"R/R CVT OIL, CVT FILTER AND CVT OIL PAN GASKET",1.2,120,Labor
JCK04185,2,LUB1101000799,"AUTOMATIC TRANSMISSION FLUID, TOYOTA",1,115,Part
JCK04185,3,PAR1117000091,"TRANSMISSION OIL FILTER (STRAINER GEAR),T FORTUNER 2023",1,125,Part
JCK04185,4,PAR9999001845,ATF GASKET T.INNOVA,1,65,Part
JCK04185,5,PAR1101000871,AC FILTER,1,20,Part
JCK04186,1,M00002,LUBE SERVICE,1,105.14,Labor
JCK04186,2,"9999",CONSUMABLES,1,10,Consumable
JCK04186,3,PAR9999005882,OIL FILTER,1,17.598,Part
JCK04186,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCK04187,1,M00003,LUBE SERVICE,1,55.1,Labor
JCK04187,2,"9999",CONSUMABLES,1,10,Consumable
JCK04187,3,PAR6701000012,ENGINE OIL FILTER,1,39.9,Part
JCK04187,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4,14.75,Part
JCK04188,1,M00005,R/R CVT OIL,1.1,95,Labor
JCK04188,2,PAR1304000001,CVT FLUID- MITSUBISHI,1,260,Part
JCK04188,3,PAR1304000336,A/C FILTER,1,20,Part
JCK04188,4,PAR1101003519,"WIPER BLADE 22"" RGT",1,7,Part
JCK04188,5,PAR9999004746,WIPER BLADE 16,1,7,Part
JCK04189,1,M00004,LUBE SERVICE,1,62.84,Labor
JCK04189,2,"9999",CONSUMABLES,1,10,Consumable
JCK04189,3,PAR1301000128,OIL FILTER,1,12.527,Part
JCK04189,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3.5,14.75,Part
JCK04190,1,M00000,VEHICLE TRANSFERRED TO SHARJAH WORKSHOP FOR REPAIR.,0,95,Labor
JCK04191,1,M00004,R/R FT BRAKE PAD & DISC SKIMMING,1,111,Labor
JCK04191,2,PAR1301000081,"SHOE SET,REAR BRAKE",1,110,Part
JCK04191,3,SLK00538,DISC SKIMMING CHARGES,1,31.5,Service
JCK04191,4,M00005,R/R RR BRAKE SHOE AND HAND BRAKE ADJUSTED,0.7,95,Labor
JCK04192,1,M00003,LUBE SERVICE,1,56.21,Labor
JCK04192,2,PAR1301000128,OIL FILTER,1,12.527,Part
JCK04192,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCK04192,4,"9999",CONSUMABLES,1,10,Consumable
JCK04193,1,M00005,THE VEHICLE WAS TAKEN BACK BY THE FLEET TEAM AND SENT OUTSIDE GURAGE FOR REPAIRS,0,95,Labor
JCK04193,2,PAR1304000001,CVT FLUID- MITSUBISHI,1,257.25,Part
JCK04193,3,PAR9999000438,DRIVE BELT MIT ATTARGE 2014,1,66.15,Part
JCK04193,4,PAR9999000465,SPARK PLUG -MIT ATTRAGE/LANCER 2014-15,3,39.9,Part
JCK04193,5,PAR1304000322,RH ENGINE MOUNTING,1,172.2,Part
JCK04193,6,PAR1304000190,GEAR MOUNTING,1,195.3,Part
JCK04193,7,PAR1304000480,ENGINE MOUNT,1,156.45,Part
JCK04193,8,PAR1304000001,CVT FLUID- MITSUBISHI,1,-257.25,R
JCK04193,9,PAR9999000438,DRIVE BELT MIT ATTARGE 2014,1,-66.15,R
JCK04193,10,PAR9999000465,SPARK PLUG -MIT ATTRAGE/LANCER 2014-15,3,-39.9,R
JCK04193,11,PAR1304000322,RH ENGINE MOUNTING,1,-172.2,R
JCK04193,12,PAR1304000190,GEAR MOUNTING,1,-195.3,R
JCK04193,13,PAR1304000480,ENGINE MOUNT,1,-156.45,R
JCK04194,1,M00000,R/R CVT OIL,1.1,95,Labor
JCK04194,2,PAR1202000875,CVT-NS3,1,310,Part
JCK04194,3,PAR1101003519,"WIPER BLADE 22"" RGT",1,7,Part
JCK04194,4,PAR9999004746,WIPER BLADE 16,1,7,Part
JCK04195,1,M00000,LUBE SERVICE,1,186.11,Labor
JCK04195,2,"9999",CONSUMABLES,1,10,Consumable
JCK04195,3,PAR1518000009,OIL FILTER,1,18.89,Part
JCK04195,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4,14.75,Part
JCK04196,1,M00003,R/R FT BRAKE PAD & DISC SKIMMING,1,110,Labor
JCK04196,2,PAR1518000074,REAR BRAKE PAD,1,235,Part
JCK04196,3,LUB1511000002,"TRANSMISSION OIL,CHEVROLET (AC DELCO)",2,399,Part
JCK04196,4,PAR1511000030,"TRANSMISSION OIL FILTER,CHEV CAPTIVA",1,165,Part
JCK04196,5,PAR1909000077,VICTOR-REINZ-SILICON,1,67,Part
JCK04196,6,PAR1511000031,"AC FILTER,CAPTIVA 25",1,60,Part
JCK04196,7,PAR1518000099,LH WIPER BLADE RUBBER,1,30,Part
JCK04196,8,PAR1518000100,RH WIPER BLADE RUBBER,1,30,Part
JCK04196,9,SLK00569,DISC SKIMMING CHARGES,1,31.5,Service
JCK04196,10,M00004,R/R RR BRAKE PAD,1,95,Labor
JCK04196,11,M00007,"R/R CVT OIL, CVT FILTER AND GASKET",1,95,Labor
JCK04197,1,M00000,LUBE SERVICE,1,37.86,Labor
JCK04197,2,"9999",CONSUMABLES,1,10,Consumable
JCK04197,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04197,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04198,1,M00000,"R/R DRIVE BELT, BELT TENSIONER, BOTH IDLLER PULLY AND CHILLER PULLY BEARING 	",1,240,Labor
JCK04198,2,PAR1206000346,DRIVE BELT,1,68,Part
JCK04198,3,PAR1206000658,BELT TENTIONER,1,175,Part
JCK04198,4,PAR1206000696,PULLEY ASSY,1,95,Part
JCK04198,5,PAR1206000413,"PULLEY,IDLER",1,218,Part
JCK04198,6,PAR1103000147,ALTERNATOR/TENSIONER  BEARING SMALL,1,20,Part
JCK04199,1,M00005,LUBE SERVICE,1,123.78,Labor
JCK04199,2,"9999",CONSUMABLES,1,10,Consumable
JCK04199,3,PAR4405000001,OIL FILTER-5399594-7M FOTON BUS,1,59.22,Part
JCK04199,4,LUB1101000797,"15W40 RUBIA WORKS 1000 DIESEL ENGINE OIL(BULK)",10,14.75,Part
JCK04200,1,M00000,ENGINE FLUSHING OIL,1,125,Labor
JCK04200,2,LUB1101000797,"15W40 RUBIA WORKS 1000 DIESEL ENGINE OIL(BULK)",8,14.75,Part
JCK04201,1,M00000,"R/R ATF OIL, ATF FILTER AND GASKET",1,120,Labor
JCK04201,2,LUB9999004730,GEAR OIL,4,180,Part
JCK04201,3,PAR2305000117,ATF OIL FILTER,1,175,Part
JCK04201,4,PAR2310000108,"TRANSMISSION OIL FILTER GASKET, SUZ BALENO",1,80,Part
JCK04202,1,M00000,LUBE SERVICE,1,81.37,Labor
JCK04202,2,"9999",CONSUMABLES,1,10,Consumable
JCK04202,3,PAR1201001330,OIL FILTER,1,17.367,Part
JCK04202,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCK04203,1,M00003,R/R CVT OIL,1.2,120,Labor
JCK04203,2,PAR1202000875,CVT-NS3,1,310,Part
JCK04203,3,PAR1213000123,AC FILTER,1,20,Part
JCK04203,4,PAR1101002966,"WIPER BLADE 18""",1,7,Part
JCK04203,5,PAR1101003527,"WIPER BLADE 22"" TENSAI",1,7,Part
JCK04204,1,M00000,LUBE SERVICE,1,37.86,Labor
JCK04204,2,"9999",CONSUMABLES,1,10,Consumable
JCK04204,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04204,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04205,1,M00003,R/R WIPER BLADE,1,6,Labor
JCK04205,2,PAR9999004746,WIPER BLADE 16,1,7,Part
JCK04205,3,PAR1101003518,"WIPER BLADE 18"" RGT",1,7,Part
JCK04206,1,M00004,LUBE SERVICE,1,103.49,Labor
JCK04206,2,"9999",CONSUMABLES,1,10,Consumable
JCK04206,3,PAR1302000283,OIL FILTER,1,59.01,Part
JCK04206,4,LUB1101000797,"15W40 RUBIA WORKS 1000 DIESEL ENGINE OIL(BULK)",9,14.75,Part
JCK04207,1,M00000,LUBE SERVICE,1,37.86,Labor
JCK04207,2,"9999",CONSUMABLES,1,10,Consumable
JCK04207,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04207,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04208,1,M00002,AC GAS TOP UP,1,120,Labor
JCK04208,2,PAR1206000634,AC FILTER,1,20,Part
JCK04208,3,"9999",AC GAS,1,80,Consumable
JCK04209,1,M00000,LUBE SERVICE,1,107.08,Labor
JCK04209,2,"9999",CONSUMABLES,1,10,Consumable
JCK04209,3,PAR7501000002,OIL FILTER,1,33.663,Part
JCK04209,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCK04210,1,M00006,LUBE SERVICE,1,37.86,Labor
JCK04210,2,"9999",CONSUMABLES,1,10,Consumable
JCK04210,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04210,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04211,1,B17001,R/R FRONT BUMPER,6.67,95,Labor
JCK04211,2,PAR1305000162,FT RH SIGLAN LAMP,1,217.35,Part
JCK04211,3,"9999",CONSUMABLES,1,10,Consumable
JCK04211,4,"9999",PAINT AND THINNERS,4,25,Consumable
JCK04211,5,"9999",PAINT AND THINNERS,1,300,Consumable
JCK04211,6,"9999",Labour EXCESS,1,239,O
JCK04212,1,M00001,LUBE SERVICE,1,65.13,Labor
JCK04212,2,"9999",CONSUMABLES,1,10,Consumable
JCK04212,3,PAR1201001330,OIL FILTER,1,17.367,Part
JCK04212,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3,14.75,Part
JCK04213,1,M00000,R/R AC FILTER,1,6,Labor
JCK04213,2,PAR1202000190,A/C FILTER,1,20,Part
JCK04214,1,M00000,LUBE SERVICE,1,65.13,Labor
JCK04214,2,"9999",CONSUMABLES,1,10,Consumable
JCK04214,3,PAR1201001330,OIL FILTER,1,17.367,Part
JCK04214,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3,14.75,Part
JCK04215,1,M00006,R/R CVT OIL,1.1,95,Labor
JCK04215,2,PAR1202000875,CVT-NS3,1,310,Part
JCK04215,3,PAR1202000190,A/C FILTER,1,20,Part
JCK04215,4,PAR9999004746,WIPER BLADE 16,2,7,Part
JCK04216,1,M00000,LUBE SERVICE,1,37.86,Labor
JCK04216,2,"9999",CONSUMABLES,1,10,Consumable
JCK04216,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04216,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04217,1,M00000,R/R INDICATOR LIGHT (AT ALRAWABI SITE),0.5,125,Labor
JCK04217,2,PAR9999005972,BRAKE BULB 24V S/FILM,2,10,Part
JCK04218,1,M00000,R/R INDICATOR LIGHT (AT ALRAWABI SITE),0.5,125,Labor
JCK04218,2,PAR9999005972,BRAKE BULB 24V S/FILM,2,10,Part
JCK04219,1,M00000,R/R INDICATOR LIGHT (AT ALRAWABI SITE),0.5,125,Labor
JCK04219,2,PAR9999005972,BRAKE BULB 24V S/FILM,2,10,Part
JCK04220,1,M00000,LUBE SERVICE,1,80.36,Labor
JCK04220,2,"9999",CONSUMABLES,1,10,Consumable
JCK04220,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04220,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCK04221,1,M00000,LUBE SERVICE,1,37.86,Labor
JCK04221,2,"9999",CONSUMABLES,1,10,Consumable
JCK04221,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04221,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04222,1,M00002,R/R GEAR OIL,1,120,Labor
JCK04222,2,LUB9999002786,TRANSMISSION OIL (85W90),4,10,Part
JCK04223,1,M00006,LUBE SERVICE,1,64.12,Labor
JCK04223,2,"9999",CONSUMABLES,1,10,Consumable
JCK04223,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04223,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3,14.75,Part
JCK04224,1,M00000,LUBE SERVICE,1,96.1,Labor
JCK04224,2,"9999",CONSUMABLES,1,10,Consumable
JCK04224,3,PAR6701000012,ENGINE OIL FILTER,1,39.9,Part
JCK04224,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4,14.75,Part
JCK04225,1,M00003,R/R WIPER BALDE,1,6,Labor
JCK04225,2,PAR6701000109,WIPER BLADE RH JAC NG,1,25,Part
JCK04225,3,PAR6701000108,WIPER BLADE LH JAC NG,1,25,Part
JCK04226,1,M00000,LUBE SERVICE,1,37.86,Labor
JCK04226,2,"9999",CONSUMABLES,1,10,Consumable
JCK04226,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04226,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04227,1,M00004,"R/R WIPER BLADE, PARKING BULBS AND POWER STEERING OIL TOP UP",0.5,120,Labor
JCK04227,2,PAR1101003647,"WIPER BLADE 16"" TENSAI",1,7,Part
JCK04227,3,PAR1101003646,"WIPER BLADE 20"" TENSAI",1,7,Part
JCK04227,4,PAR9999001815,PARKING BULB 2825-OSRAM,2,5,Part
JCK04228,1,M00000,LUBE SERVICE,1,37.86,Labor
JCK04228,2,"9999",CONSUMABLES,1,10,Consumable
JCK04228,3,PAR9999002176,OIL FILTER NISSAN,1,18.375,Part
JCK04228,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,5.5,14.75,Part
JCK04229,1,M01999,Lube Service contract,0.75,95,Labor
JCK04229,2,PAR1305000017,OIL FILTER,1,56.732,Part
JCK04229,3,LUB1305000003,RUBIA OPTIMA 3100 10W-40-DIESEL & GAS ENGINE OIL,8,16.926,Part
JCK04229,4,"9999",SERVICE CONTRACT DIFF,1,226.58,O
JCK04230,1,M00002,R/R WIPER BLADE,1,6,Labor
JCK04230,2,PAR6701000108,WIPER BLADE LH JAC NG,1,25,Part
JCK04230,3,PAR6701000109,WIPER BLADE RH JAC NG,1,25,Part
JCK04231,1,M00003,R/R ATF OIL	,1.2,120,Labor
JCK04231,2,LUB1202000002,ATF OIL -S MAIC (4LTR),1,220,Part
JCK04231,3,LUB9999002786,TRANSMISSION OIL (85W90),6,20,Part
JCK04231,4,PAR1206000634,AC FILTER,1,20,Part
JCK04231,5,M00004,R/R FT & RR DIFFERENTIAL OIL 	,1,120,Labor
JCK04232,1,M00006,LUBE SERVICE,1,107.08,Labor
JCK04232,2,"9999",CONSUMABLES,1,10,Consumable
JCK04232,3,PAR7501000002,OIL FILTER,1,33.663,Part
JCK04232,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCK04233,1,M00003,"R/R CVT OIL, CVT BOTH FILTER AND GASKET",1.2,120,Labor
JCK04233,2,LUB7501000001,CVT OIL,6,90,Part
JCK04233,3,PAR7501000058,CVT FILTER,1,86,Part
JCK04233,4,PAR7501000057,CVT GASKET,1,28,Part
JCK04233,5,PAR7501000061,CVT FILTER,1,170,Part
JCK04233,6,PAR7502000036,REAR WIPER BLADE,1,60,Part
JCK04233,7,PAR7502000035,FRONT LH WIPER BLADE,1,55,Part
JCK04233,8,PAR7502000034,FRONT RH WIPER BLADE,1,55,Part
JCK04234,1,M00005,VEHICLE TRANSFERED TO SHARJAH WORKSHOP FOR REPAIR.,0,95,Labor
JCK04235,1,M01009,O/CLEAN THROTTLE BODY,2,95,Labor
JCK04235,2,PAR9999000465,SPARK PLUG -MIT ATTRAGE/LANCER 2014-15,3,50,Part
JCK04235,3,PAR1304000336,A/C FILTER,1,20,Part
JCK04236,1,M00003,R/R CVT OIL 	,1.1,95,Labor
JCK04236,2,PAR1202000875,CVT-NS3,1,310,Part
JCK04236,3,PAR9999000812,SPARK PLUG,4,45,Part
JCK04236,4,M00004,R/R SPARK PLUG AND THROTTLE BODY CLEANED 	,2,95,Labor
JCK04237,1,M00007,"COMMON RAIL, PUMP AND FUEL INJECTOR REMOVED AND REFIXED FOR SERVICING	",1,850,Labor
JCK04237,2,PAR1305000342,"GASKET EXHAUST,MITS CANTER",1,70,Part
JCK04237,3,PAR1305000394,"EXHAUST MANIFOLD NUT , CANTER",1,16,Part
JCK04237,4,PAR1305000359,"STUD,CYLINDER (EXHAUST),CANTER",1,16,Part
JCK04237,5,PAR1305000393,"TURBO RETURN HOSE, CANTER",1,285,Part
JCK04237,6,PAR1305000179,"BLOW-BY FILTER ,ENG BREATHE",1,90,Part
JCK04237,7,PAR1305000061,FUEL FILTER,1,80,Part
JCK04237,8,PAR1305000184,"SENSOR,INLET MANIFOLD AIR TEMPERATURE",1,130,Part
JCK04237,9,SLK00564,DIESEL PUMP SERVICE & CALIBRATION WITH MATERIAL-COMMON RAIL,1,3076.5,Service
JCK04237,10,PAR9999006401,"EGR VALVE HOSE, MITS CANTER",1,638,Part
JCK04237,11,M00004,"R/R EXHAUST MANIFOLD GASKET, NUT AND STUD 	",1,250,Labor
JCK04237,12,M00002,"R/R PCV FILTER, FUEL FILTER, TURBO RETURN HOSE AND BOOSTER PRESSURE SENSOR	",1,150,Labor
